team_id,t_original,club_id,club_name,final_name,final_team_name,final_club_name
ee6bff7c-dcdd-4d65-a9bc-dfb4b4309232,GKS ANDALUZJA BRZOZOWICE - KAMIEŃ,f515ac44-19ef-42cf-ba28-30669cb9999a,"GÓRNICZY KLUB SPORTOWY ""ANDALUZJA"" BRZOZOWICE - KAMIEŃ W PIEKARACH ŚLĄSKICH",Andaluzja Brzozowice-Kamień,Andaluzja Brzozowice-Kamień,Andaluzja Brzozowice-Kamień
ab6beb54-9262-4994-b91d-12acf58317a1,AP LWY TARNOWO PODGÓRNE,f4fce04e-36e0-444b-bb5e-b3fa6abad567,AP LWY TARNOWO PODGÓRNE,AP LWY TARNOWO PODGÓRNE,Lwy Tarnowo Podgórne,Lwy Tarnowo Podgórne
b385e608-b73b-40c4-ae20-70ec3e6eafba,Akademia Sportu Milicz,f4f0c3e4-c2e8-4f56-9b9d-a8b65cc03290,UKS Akademia Sportu Milicz,Akademia Sportu Milicz,UKS AS Milicz,Akademia Sportu Milicz
5a95bd3a-e9f8-4744-b993-45ba497d22ad,UKS Akademia Sportu Milicz,f4f0c3e4-c2e8-4f56-9b9d-a8b65cc03290,UKS Akademia Sportu Milicz,UKS Akademia Sportu Milicz,UKS AS Milicz,UKS AS Milicz
91d8234d-0272-4c37-9f03-f723948aaa33,WARTA Śrem,f4d1afc1-dc73-4d44-abf3-1705048ad65c,ASPN ŚKS WARTA Śrem,Warta Śrem,Warta Śrem,Warta Śrem
71bcaa2e-06fd-41c3-abba-424e00d2377b,WARTA Śrem II,f4d1afc1-dc73-4d44-abf3-1705048ad65c,ASPN ŚKS WARTA Śrem,Warta Śrem II,Warta II Śrem,Warta Śrem
7d88d2db-7fbd-4e2c-a36d-1e69e7e12c7e,WARTA Śrem II,f4d1afc1-dc73-4d44-abf3-1705048ad65c,ASPN ŚKS WARTA Śrem,Warta Śrem II,Warta II Śrem,Warta Śrem
73ed26ea-e3a8-42d0-a5a2-5189fef76888,WARTA Śrem,f4d1afc1-dc73-4d44-abf3-1705048ad65c,ASPN ŚKS WARTA Śrem,Warta Śrem,Warta Śrem,Warta Śrem
b6fc292f-2ca7-44e6-8bba-b7e1839ae772,WARTA Śrem,f4d1afc1-dc73-4d44-abf3-1705048ad65c,ASPN ŚKS WARTA Śrem,Warta Śrem,Warta Śrem,Warta Śrem
6f170fff-f6c0-4cd9-80e2-08f020a81bf7,WARTA Śrem,f4d1afc1-dc73-4d44-abf3-1705048ad65c,ASPN ŚKS WARTA Śrem,Warta Śrem,Warta Śrem,Warta Śrem
0d6a7cf8-9347-4c29-8c72-d54d127d5765,WARTA Śrem,f4d1afc1-dc73-4d44-abf3-1705048ad65c,ASPN ŚKS WARTA Śrem,Warta Śrem,Warta Śrem,Warta Śrem
154d312a-ed7e-465c-a0a1-d2f0912024f7,LKS Łużna II,f4c9a598-d5ca-437e-9154-36177521686e,Ludowy Klub Sportowy Łużna,Łużna II,LKS Łużna II,LKS Łużna
62bb4fcb-6d32-4d86-a4ed-f94de89c545d,LKS Łużna I,f4c9a598-d5ca-437e-9154-36177521686e,Ludowy Klub Sportowy Łużna,LKS Łużna,LKS Łużna,LKS Łużna
ce5ea829-9632-4c7b-b45d-a90a3fb7e6f3,LKS Łużna,f4c9a598-d5ca-437e-9154-36177521686e,Ludowy Klub Sportowy Łużna,LKS Łużna,LKS Łużna,LKS Łużna
98a0b200-7ce2-4b27-9329-5c9da56a507b,Kaszubia Kościerzyna.,f4a01249-3c7e-4c1f-af44-a201211a76ea,Kaszubia Kościerzyna,Kaszubia Kościerzyna,Kaszubia Kościerzyna,Kaszubia Kościerzyna
0c228c39-1fc7-4d64-82ff-d9cb85eb9640,FOOTBALL FACTORY Przecław,f49e85f8-4b62-4246-804d-96d38f76897e,UKS FOOTBALL FACTORY,Football Factory Przecław,Football Factory Przecław,Football Factory Przecław
192ade28-5f31-4e18-9b86-64e8ebbc5078,FOOTBALL FACTORY Przecław,f49e85f8-4b62-4246-804d-96d38f76897e,UKS FOOTBALL FACTORY,Football Factory Przecław,Football Factory Przecław,Football Factory Przecław
5e8099b5-6a6e-4d7e-b2ac-c313f98b7a65,FC SARMACJA BĘDZIN,f46f5a62-a715-4da7-ae3d-ebd4a35584dc,FC SARMACJA BĘDZIN,Sarmacja Będzin,Sarmacja Będzin,Sarmacja Będzin
7681c7e2-2421-41f0-a8bc-846e8e3cd7b1,FC SARMACJA BĘDZIN,f46f5a62-a715-4da7-ae3d-ebd4a35584dc,FC SARMACJA BĘDZIN,Sarmacja Będzin,Sarmacja Będzin,Sarmacja Będzin
710c594c-88b1-4644-8962-4bb701d11855,FC SARMACJA BĘDZIN,f46f5a62-a715-4da7-ae3d-ebd4a35584dc,FC SARMACJA BĘDZIN,Sarmacja Będzin,Sarmacja Będzin,Sarmacja Będzin
7685d00f-6c51-4596-aa4e-0ada0b505cb9,FC SARMACJA BĘDZIN,f46f5a62-a715-4da7-ae3d-ebd4a35584dc,FC SARMACJA BĘDZIN,Sarmacja Będzin,Sarmacja Będzin,Sarmacja Będzin
83a6e920-5c35-4d15-bf0b-48c94c13e9d4,FC SARMACJA II BĘDZIN,f46f5a62-a715-4da7-ae3d-ebd4a35584dc,FC SARMACJA BĘDZIN,FC Sarmacja II Będzin,Sarmacja II Będzin,Sarmacja Będzin
2ea0d0c1-64e3-41be-a610-28ff1bd157a3,FC SARMACJA BĘDZIN,f46f5a62-a715-4da7-ae3d-ebd4a35584dc,FC SARMACJA BĘDZIN,Sarmacja Będzin,Sarmacja Będzin,Sarmacja Będzin
85645aff-bd64-43cd-acd2-3875ab05c1c1,FC SARMACJA BĘDZIN,f46f5a62-a715-4da7-ae3d-ebd4a35584dc,FC SARMACJA BĘDZIN,Sarmacja Będzin,Sarmacja Będzin,Sarmacja Będzin
1d75872e-bfa1-4058-8a02-0ef3ea4c49b3,BKS SARMACJA BĘDZIN,f46f5a62-a715-4da7-ae3d-ebd4a35584dc,FC SARMACJA BĘDZIN,Sarmacja Będzin,Sarmacja Będzin,Sarmacja Będzin
fe558f20-422e-4e29-8149-3eb23a784cb7,AP Młode Orły Warszawa,f465ee88-33e5-48d2-9d0d-8d7622787d22,AKADEMIA PIŁKARSKA MŁODE ORŁY,AKADEMIA PIŁKARSKA MŁODE ORŁY,Młode Orły Warszawa,Młode Orły Warszawa
1289c92f-01c6-4789-9f59-b2694dc14164,AP Młode Orły Warszawa,f465ee88-33e5-48d2-9d0d-8d7622787d22,AKADEMIA PIŁKARSKA MŁODE ORŁY,AKADEMIA PIŁKARSKA MŁODE ORŁY,Młode Orły Warszawa,Młode Orły Warszawa
8051934f-9e69-46ea-b85c-7be57f843bf8,UKS Borzęcin,f43349c4-a0d3-4850-b047-fd17151390af,UKS Borzęcin,UKS Borzęcin,UKS Borzęcin,UKS Borzęcin
19db70aa-b71c-475e-ac1d-df29891ba92d,AP BIAŁA,f421b5f5-659c-4b19-a3c7-34f0550d971c,STOWARZYSZENIE SPORTOWE AKADEMIA PIŁKARSKA BIAŁA,AP Biała,AP Biała,AP Biała
9517a112-29dc-43af-94c0-ccee3cc3d2d3,AP BIAŁA,f421b5f5-659c-4b19-a3c7-34f0550d971c,STOWARZYSZENIE SPORTOWE AKADEMIA PIŁKARSKA BIAŁA,AP Biała,AP Biała,AP Biała
e3f496dc-5cb9-48b4-9c9d-08e2cc58cd34,AP BIAŁA,f421b5f5-659c-4b19-a3c7-34f0550d971c,STOWARZYSZENIE SPORTOWE AKADEMIA PIŁKARSKA BIAŁA,AP Biała,AP Biała,AP Biała
36c3ba97-58cd-4e2c-a3d9-1591088ab265,WKS Kawaleria Tomaszów Maz.,f4190dcc-334d-4259-a332-d60319deffcc,"WOJSKOWY KLUB SPORTOWY ""KAWALERIA"" TOMASZÓW MAZOWIECKI",Kawaleria Tomaszów Maz,Kawaleria Tomaszów Maz,Kawaleria Tomaszów Maz
3fa836dd-4549-4836-bb42-8c956f853768,WKS Kawaleria Tomaszów Maz.,f4190dcc-334d-4259-a332-d60319deffcc,"WOJSKOWY KLUB SPORTOWY ""KAWALERIA"" TOMASZÓW MAZOWIECKI",Kawaleria Tomaszów Maz,Kawaleria Tomaszów Maz,Kawaleria Tomaszów Maz
a7cb1f93-925d-4a45-9abb-5861d5b40573,KIA ŁOWICZ,f40ad888-3366-4297-b713-ce7a6efc316f,KIA ŁOWICZ,KIA ŁOWICZ,Kia Łowicz,Kia Łowicz
349ef88e-660d-4578-87f6-95b83bb95d9c,KS 1. FC KATOWICE,f401dc88-2432-417f-b695-e695ca0c604f,"KLUB SPORTOWY ""1 FC KATOWICE""","KLUB SPORTOWY ""1 FC KATOWICE""",KS 1.FC Katowice,KS 1.FC Katowice
1a276ba4-e137-4d3b-b0dc-937413189f66,KS 1. FC KATOWICE,f401dc88-2432-417f-b695-e695ca0c604f,"KLUB SPORTOWY ""1 FC KATOWICE""","KLUB SPORTOWY ""1 FC KATOWICE""",KS 1.FC Katowice,KS 1.FC Katowice
64d8896c-9ece-4dbf-a558-0c8120746453,KS 1. FC KATOWICE,f401dc88-2432-417f-b695-e695ca0c604f,"KLUB SPORTOWY ""1 FC KATOWICE""","KLUB SPORTOWY ""1 FC KATOWICE""",KS 1.FC Katowice,KS 1.FC Katowice
366a54b6-00fd-4a1e-b855-3e009f703e3e,KS 1. FC II KATOWICE,f401dc88-2432-417f-b695-e695ca0c604f,"KLUB SPORTOWY ""1 FC KATOWICE""",KS 1 FC II Katowice,KS 1.FC II Katowice,KS 1.FC Katowice
ceb06fb2-5e15-43ed-ab4c-1c26af8aaab7,KS 1. FC KATOWICE,f401dc88-2432-417f-b695-e695ca0c604f,"KLUB SPORTOWY ""1 FC KATOWICE""","KLUB SPORTOWY ""1 FC KATOWICE""",KS 1.FC Katowice,KS 1.FC Katowice
ab8cb397-151f-4f9c-b3d1-0ccdf3e1d578,Tęcza Kraśnik,f3fd9dd9-d27c-43a2-9d75-48dc4c7280e9,LKS Tęcza Kraśnik,Tęcza Kraśnik,Tęcza Kraśnik,Tęcza Kraśnik
d462c004-5594-49bd-b718-d2f34b7c8eaf,Tęcza Kraśnik,f3fd9dd9-d27c-43a2-9d75-48dc4c7280e9,LKS Tęcza Kraśnik,Tęcza Kraśnik,Tęcza Kraśnik,Tęcza Kraśnik
105c116c-0d81-4766-b6e4-45f163b01325,Tęcza Kraśnik,f3fd9dd9-d27c-43a2-9d75-48dc4c7280e9,LKS Tęcza Kraśnik,Tęcza Kraśnik,Tęcza Kraśnik,Tęcza Kraśnik
bbbb7623-d43f-4d2c-a099-1c1111e0f54d,Spółdzielca Siedliszcze,f3f46406-5c6f-44b0-87b4-c62ebe6801cd,LKS Spółdzielca Siedliszcze,Spółdzielca Siedliszcze,Spółdzielca Siedliszcze,Spółdzielca Siedliszcze
4a96035c-85e4-4ab1-a4ae-011dc125ce87,Spółdzielca Siedliszcze,f3f46406-5c6f-44b0-87b4-c62ebe6801cd,LKS Spółdzielca Siedliszcze,Spółdzielca Siedliszcze,Spółdzielca Siedliszcze,Spółdzielca Siedliszcze
c3a0eb13-a6ce-4441-9207-d4ad693eadaf,Spółdzielca Siedliszcze,f3f46406-5c6f-44b0-87b4-c62ebe6801cd,LKS Spółdzielca Siedliszcze,Spółdzielca Siedliszcze,Spółdzielca Siedliszcze,Spółdzielca Siedliszcze
fba76686-0619-4bdd-8309-302a7995b9c5,Unia Solec Kujawski,f3d697bf-94c9-4f2f-bab0-5517f0783190,"KLUB SPORTOWY ""UNIA""",Unia Solec Kujawski,Unia Solec Kujawski,Unia Solec Kujawski
1ea96639-49e3-4101-8014-588e933f2b65,Unia Solec Kujawski,f3d697bf-94c9-4f2f-bab0-5517f0783190,"KLUB SPORTOWY ""UNIA""",Unia Solec Kujawski,Unia Solec Kujawski,Unia Solec Kujawski
5254b2ea-f32d-4e5b-b853-6233b8705788,TS Pomorze Potęgowo,f3d1006b-a015-43cc-9e7e-f9dcef9e6ba0,Pomorze Potęgowo Tow.Sportowe,Pomorze Potęgowo,Pomorze Potęgowo,Pomorze Potęgowo
1f882e7b-8012-4c7f-9b7d-2f001f39b23f,TS Pomorze Potęgowo,f3d1006b-a015-43cc-9e7e-f9dcef9e6ba0,Pomorze Potęgowo Tow.Sportowe,Pomorze Potęgowo,Pomorze Potęgowo,Pomorze Potęgowo
34d36a75-ab13-4275-b740-0645f6b6e124,ODRA ŚCINAWA,f3c8475a-dcaa-46e4-a3cd-75e759541afb,MKS ODRA ŚCINAWA,Odra Ścinawa,Odra Ścinawa,Odra Ścinawa
de800bea-9829-479b-a249-41520118f719,ODRA ŚCINAWA,f3c8475a-dcaa-46e4-a3cd-75e759541afb,MKS ODRA ŚCINAWA,Odra Ścinawa,Odra Ścinawa,Odra Ścinawa
87ca31e2-b504-42c1-9b63-20c5519c7d7f,AP KANDA KROŚNICA,f3c7ad7c-eb92-4e06-b9bf-10ddd05956c1,AKADEMIA PIŁKARSKA KANDA W KROŚNICY,Kanda Krośnica,Kanda Krośnica,Kanda Krośnica
d74815ef-5fee-4841-b1fb-58e2c5ecdcf4,ORZEŁ Lipno,f3b3fc13-7a61-428b-8433-120d6a0b35c6,UKS ORZEŁ Lipno,Orzeł Lipno,Orzeł Lipno,Orzeł Lipno
591141e7-d437-4cd8-8845-60c81dbefc31,ORZEŁ Lipno II,f3b3fc13-7a61-428b-8433-120d6a0b35c6,UKS ORZEŁ Lipno,UKS ORZEŁ Lipno II,Orzeł II Lipno,Orzeł Lipno
bb188492-0c6f-49f1-8ffe-fd3760a5ff85,ORZEŁ Lipno,f3b3fc13-7a61-428b-8433-120d6a0b35c6,UKS ORZEŁ Lipno,Orzeł Lipno,Orzeł Lipno,Orzeł Lipno
9906800d-ace3-4680-86e4-993dd8139315,TS CHEMIK K-KOŹLE,f391e49f-f520-4734-9458-33a2ba08f508,TS CHEMIK KĘDZIERZYN-KOŹLE,Chemik Kędzierzyn-Koźle,Chemik Kędzierzyn-Koźle,Chemik Kędzierzyn-Koźle
5f7b5d40-d3ad-498e-8d56-c0597b61e077,TS CHEMIK K-KOŹLE,f391e49f-f520-4734-9458-33a2ba08f508,TS CHEMIK KĘDZIERZYN-KOŹLE,Chemik Kędzierzyn-Koźle,Chemik Kędzierzyn-Koźle,Chemik Kędzierzyn-Koźle
90dcff9c-7b4f-44de-8689-a996ed28a2e9,TS CHEMIK K-KOŹLE,f391e49f-f520-4734-9458-33a2ba08f508,TS CHEMIK KĘDZIERZYN-KOŹLE,Chemik Kędzierzyn-Koźle,Chemik Kędzierzyn-Koźle,Chemik Kędzierzyn-Koźle
6dde2939-b20f-4e5c-9720-2076e59c8629,TS CHEMIK II KĘDZIERZYN-KOŹLE,f391e49f-f520-4734-9458-33a2ba08f508,TS CHEMIK KĘDZIERZYN-KOŹLE,TS Chemik II Kędzierzyn Koźle,Chemik II Kędzierzyn-Koźle,Chemik Kędzierzyn-Koźle
4e80f19a-f0b6-4dbb-a6a7-1efb24117fbc,TS CHEMIK II K-KOŹLE,f391e49f-f520-4734-9458-33a2ba08f508,TS CHEMIK KĘDZIERZYN-KOŹLE,TS Chemik II K Koźle,Chemik II Kędzierzyn-Koźle,Chemik Kędzierzyn-Koźle
f7ff9e5f-d45e-4476-946b-41e55a83c5b8,TS CHEMIK K-KOŹLE,f391e49f-f520-4734-9458-33a2ba08f508,TS CHEMIK KĘDZIERZYN-KOŹLE,Chemik Kędzierzyn-Koźle,Chemik Kędzierzyn-Koźle,Chemik Kędzierzyn-Koźle
91f96e0b-913d-443c-8c1b-456d74cae68a,Szyszła Tarnoszyn,f379af4c-4cdf-4296-aa78-65eb120c8353,GKS SZYSZŁA TARNOSZYN,Szyszła Tarnoszyn,Szyszła Tarnoszyn,Szyszła Tarnoszyn
5ebe335c-ad6a-4dc4-8714-937a1095139e,Huragan Siostrzytów,f36a6be6-48b9-460a-a1c9-1ee30df25dff,LKS Huragan Siostrzytów,Huragan Siostrzytów,Huragan Siostrzytów,Huragan Siostrzytów
d32c2f8c-7937-4d53-9acd-0562f8a71670,Huragan Siostrzytów,f36a6be6-48b9-460a-a1c9-1ee30df25dff,LKS Huragan Siostrzytów,Huragan Siostrzytów,Huragan Siostrzytów,Huragan Siostrzytów
8c609cd4-4c44-40b6-80ae-3b5a78a6ea48,LZS JĘDRZYCHÓW,f3680fdd-d4ec-4509-b2bc-7628af2e22de,LZS JĘDRZYCHÓW,LZS JĘDRZYCHÓW,LZS Jędrzychów,LZS Jędrzychów
70165df0-f2a6-4a10-a7e8-b6fa8fa63723,Borowiec Straszęcin,f3633846-ab54-47b2-bd87-2ba2b65c026b,Borowiec Straszęcin,Borowiec Straszęcin,Borowiec Straszęcin,Borowiec Straszęcin
3f41cb79-4ebd-4720-8915-7da3707c668f,MKS MOSIR CZERWIONKA-LESZCZYNY,f3573309-59ce-4dca-9c79-52254a2aa4cb,"MŁODZIEŻOWY KLUB SPORTOWY ""MOSiR"" z siedzibą przy ul.Wolności 2 a, 44-230 Czerwionka-Leszczyny",Mosir Czerwionka Leszczyny,Mosir Czerwionka Leszczyny,Mosir Czerwionka Leszczyny
577fd303-2f2d-4923-be96-64bb1ac7871c,MKS MOSIR CZERWIONKA-LESZCZYNY,f3573309-59ce-4dca-9c79-52254a2aa4cb,"MŁODZIEŻOWY KLUB SPORTOWY ""MOSiR"" z siedzibą przy ul.Wolności 2 a, 44-230 Czerwionka-Leszczyny",Mosir Czerwionka Leszczyny,Mosir Czerwionka Leszczyny,Mosir Czerwionka Leszczyny
f18b04be-da46-4266-9da1-c6092342a264,MKS MOSIR CZERWIONKA-LESZCZYNY,f3573309-59ce-4dca-9c79-52254a2aa4cb,"MŁODZIEŻOWY KLUB SPORTOWY ""MOSiR"" z siedzibą przy ul.Wolności 2 a, 44-230 Czerwionka-Leszczyny",Mosir Czerwionka Leszczyny,Mosir Czerwionka Leszczyny,Mosir Czerwionka Leszczyny
d12f7bf9-d2cd-4b33-92ba-7b5a75293324,UKS FOOTBALL ACADEMY ŻAGAŃ,f3170f39-5dbf-43a6-a133-aa2303b1e17d,UKS FOOTBALL ACADEMY ŻAGAŃ,UKS FOOTBALL ACADEMY ŻAGAŃ,UKS FA Żagań,UKS FA Żagań
657153fc-b863-4b82-a735-510d8200a83d,NYSA KŁODZKO,f315f0f7-b139-4776-b03a-d6b4c6b85310,NYSA KŁODZKO,Nysa Kłodzko,Nysa Kłodzko,Nysa Kłodzko
f9608b97-f12b-4c34-b290-afdddd4af1b4,NYSA KŁODZKO,f315f0f7-b139-4776-b03a-d6b4c6b85310,NYSA KŁODZKO,Nysa Kłodzko,Nysa Kłodzko,Nysa Kłodzko
6f3ed424-427f-441f-9b2e-82fd7020080f,NYSA KŁODZKO,f315f0f7-b139-4776-b03a-d6b4c6b85310,NYSA KŁODZKO,Nysa Kłodzko,Nysa Kłodzko,Nysa Kłodzko
15421c5d-cf68-4fd7-99c2-56ef9b606d9b,NYSA KŁODZKO,f315f0f7-b139-4776-b03a-d6b4c6b85310,NYSA KŁODZKO,Nysa Kłodzko,Nysa Kłodzko,Nysa Kłodzko
992c4cd5-dec7-4101-8594-98bfe00d6319,Wisła Płock S.A.,f312ca75-95b8-4c58-9034-e484598ca74f,Wisła Płock S.A.,Wisła Płock,Wisła Płock,Wisła Płock
dbe7a006-1a06-4b64-a705-19ed18c1533c,Budowlany KS Bydgoszcz,f2ea29ab-08ab-4b07-b1f8-6c3d5e0677f7,BUDOWLANY KLUB SPORTOWY W BYDGOSZCZY,Budowlany KS Bydgoszcz,Budowlany KS Bydgoszcz,Budowlany KS Bydgoszcz
a9ea4fec-7f79-41a4-b880-e19a274c7643,Budowlany KS Bydgoszcz,f2ea29ab-08ab-4b07-b1f8-6c3d5e0677f7,BUDOWLANY KLUB SPORTOWY W BYDGOSZCZY,Budowlany KS Bydgoszcz,Budowlany KS Bydgoszcz,Budowlany KS Bydgoszcz
079a122d-070d-448e-bf18-4fdf14de2ad9,Budowlany KS Bydgoszcz,f2ea29ab-08ab-4b07-b1f8-6c3d5e0677f7,BUDOWLANY KLUB SPORTOWY W BYDGOSZCZY,Budowlany KS Bydgoszcz,Budowlany KS Bydgoszcz,Budowlany KS Bydgoszcz
2a9084f7-7efe-41b9-a361-c32f00ded370,Budowlany KS II Bydgoszcz,f2ea29ab-08ab-4b07-b1f8-6c3d5e0677f7,BUDOWLANY KLUB SPORTOWY W BYDGOSZCZY,Budowlany KS II Bydgoszcz,Budowlany II KS Bydgoszcz,Budowlany KS Bydgoszcz
050326b9-174e-4382-abdd-2f2c715b3036,Football Success Academy Kraków,f2c8bfd9-edb3-458b-ab75-f660df87e59f,KLUB SPORTOWY FOOTBALL SUCCESS ACADEMY,Football Success Academy Kraków,Football Success Academy Kraków,Football Success Academy Kraków
3721ad76-d499-4d9b-978c-f3ffba409cbf,Football Success Academy Kraków,f2c8bfd9-edb3-458b-ab75-f660df87e59f,KLUB SPORTOWY FOOTBALL SUCCESS ACADEMY,Football Success Academy Kraków,Football Success Academy Kraków,Football Success Academy Kraków
a0d35683-40df-45e6-b04a-16f93c130d14,LKS PROMYK URZEJOWICE,f2c4fb5a-a1b5-4206-aef7-94c1b6b3f32b,LKS PROMYK URZEJOWICE,Promyk Urzejowice,Promyk Urzejowice,Promyk Urzejowice
b09a0d02-727e-4a4b-a10d-80e31bd6cf0b,ISKRA JASZKOWA DOLNA,f291ecab-e2e8-4ffe-b7e2-960552918cd3,ISKRA JASZKOWA DOLNA,Iskra Jaszkowa Dolna,Iskra Jaszkowa Dolna,Iskra Jaszkowa Dolna
61f89ffb-e8a8-44e0-a5a5-2fff46b28254,ISKRA JASZKOWA DOLNA,f291ecab-e2e8-4ffe-b7e2-960552918cd3,ISKRA JASZKOWA DOLNA,Iskra Jaszkowa Dolna,Iskra Jaszkowa Dolna,Iskra Jaszkowa Dolna
b9f5110d-faeb-41d3-a5dc-ba75c1bc0566,LKS GAMÓW,f28e741e-c70e-41b3-ae8a-738a41a72c04,LUDOWY KLUB SPORTOWY GAMÓW W GAMOWIE,LKS Gamów,LKS Gamów,LKS Gamów
c459f0dc-8f85-4264-854b-ee7865177cde,UNIA Swarzędz,f286437a-ca0b-4201-9fee-c8f96a8c450d,SKS UNIA Swarzędz,Unia Swarzędz,Unia Swarzędz,Unia Swarzędz
cfe79690-8cbb-450b-afce-59fc8e021299,UNIA Swarzędz,f286437a-ca0b-4201-9fee-c8f96a8c450d,SKS UNIA Swarzędz,Unia Swarzędz,Unia Swarzędz,Unia Swarzędz
a368af0a-fb34-4a7f-895d-00ae237f1639,UNIA Swarzędz II,f286437a-ca0b-4201-9fee-c8f96a8c450d,SKS UNIA Swarzędz,SKS UNIA Swarzędz II,Unia II Swarzędz,Unia Swarzędz
e06f60c4-391b-4f62-8139-c4074dcde838,UNIA Swarzędz II,f286437a-ca0b-4201-9fee-c8f96a8c450d,SKS UNIA Swarzędz,SKS UNIA Swarzędz II,Unia II Swarzędz,Unia Swarzędz
b3c726bc-0ce8-4824-a6f2-73c8d79e79c6,UNIA Swarzędz,f286437a-ca0b-4201-9fee-c8f96a8c450d,SKS UNIA Swarzędz,Unia Swarzędz,Unia Swarzędz,Unia Swarzędz
6f8b660f-e574-4013-989e-d3e845d62f5a,UNIA Swarzędz,f286437a-ca0b-4201-9fee-c8f96a8c450d,SKS UNIA Swarzędz,Unia Swarzędz,Unia Swarzędz,Unia Swarzędz
9e2af49b-d621-43ae-abcd-489eb0f52600,UNIA Swarzędz,f286437a-ca0b-4201-9fee-c8f96a8c450d,SKS UNIA Swarzędz,Unia Swarzędz,Unia Swarzędz,Unia Swarzędz
a3b7409f-a98c-435d-beb7-6bcd67974532,UNIA Swarzędz,f286437a-ca0b-4201-9fee-c8f96a8c450d,SKS UNIA Swarzędz,Unia Swarzędz,Unia Swarzędz,Unia Swarzędz
a183fd5f-b99a-45dc-91bf-806fa75f6aa3,Arka Gdynia SA,f27156f7-0811-4784-9010-6e5f10066f8e,Arka Gdynia SA,Arka Gdynia,Arka Gdynia,Arka Gdynia
ff44f29f-9e7b-4884-9356-bca3a97f667a,Arka Gdynia SA,f27156f7-0811-4784-9010-6e5f10066f8e,Arka Gdynia SA,Arka Gdynia,Arka Gdynia,Arka Gdynia
57a5eea6-51ee-4e97-9e24-8cf40ab1d414,KS 94 RACHOWICE,f263f16d-4ccd-4e38-9533-c89c7872a46d,"KLUB SPORTOWY ""KS 94"" RACHOWICE",30.11.1993,KS 94 Rachowice,KS 94 Rachowice
6b936024-a2dc-488e-8462-70be5ea4616b,KS 94 RACHOWICE,f263f16d-4ccd-4e38-9533-c89c7872a46d,"KLUB SPORTOWY ""KS 94"" RACHOWICE",30.11.1993,KS 94 Rachowice,KS 94 Rachowice
9e46232d-dad7-456e-9b05-1f9cd8b3a250,KS 94 RACHOWICE,f263f16d-4ccd-4e38-9533-c89c7872a46d,"KLUB SPORTOWY ""KS 94"" RACHOWICE",30.11.1993,KS 94 Rachowice,KS 94 Rachowice
972f42b7-7aba-422a-891c-de11deb97316,KS 94 RACHOWICE,f263f16d-4ccd-4e38-9533-c89c7872a46d,"KLUB SPORTOWY ""KS 94"" RACHOWICE",30.11.1993,KS 94 Rachowice,KS 94 Rachowice
37c946e8-7b94-432d-8301-7be76c30f9b1,KS 94 RACHOWICE,f263f16d-4ccd-4e38-9533-c89c7872a46d,"KLUB SPORTOWY ""KS 94"" RACHOWICE",30.11.1993,KS 94 Rachowice,KS 94 Rachowice
eba12f90-9130-471f-8a95-f14c2c3857d1,KS 94 RACHOWICE,f263f16d-4ccd-4e38-9533-c89c7872a46d,"KLUB SPORTOWY ""KS 94"" RACHOWICE",30.11.1993,KS 94 Rachowice,KS 94 Rachowice
bfcfe15b-1ca4-4504-8298-a233e7bba2a3,UKS GMINY MIĘKINIA,f23ac071-260e-40bf-9bba-878ec78b82ed,UCZNIOWSKI KLUB SPORTOWY GMINY MIĘKINIA,UKS Gminy Miękinia,UKS Gminy Miękinia,UKS Gminy Miękinia
fa605467-6cfe-472a-9af5-809c96adf618,UKS GMINY II MIĘKINIA,f23ac071-260e-40bf-9bba-878ec78b82ed,UCZNIOWSKI KLUB SPORTOWY GMINY MIĘKINIA,UKS Gminy II Miękinia,UKS II Gminy Miękinia,UKS Gminy Miękinia
181ce8fc-2afc-4d69-b313-4f05dc5cb46f,UKS GMINY II MIĘKINIA,f23ac071-260e-40bf-9bba-878ec78b82ed,UCZNIOWSKI KLUB SPORTOWY GMINY MIĘKINIA,UKS Gminy II Miękinia,UKS II Gminy Miękinia,UKS Gminy Miękinia
af3c3512-1e89-4f72-85a5-6fc0f585f579,UKS GMINY IV MIĘKINIA,f23ac071-260e-40bf-9bba-878ec78b82ed,UCZNIOWSKI KLUB SPORTOWY GMINY MIĘKINIA,UKS Gminy IV Miękinia,UKS Gminy IV Miękinia,UKS Gminy Miękinia
d6c4a0f1-ed96-4ede-aa58-588128595cf8,UKS GMINY MIĘKINIA,f23ac071-260e-40bf-9bba-878ec78b82ed,UCZNIOWSKI KLUB SPORTOWY GMINY MIĘKINIA,UKS Gminy Miękinia,UKS Gminy Miękinia,UKS Gminy Miękinia
4c8ce0a8-2213-4e71-8b7c-8277b6bfc425,UKS GMINY MIĘKINIA,f23ac071-260e-40bf-9bba-878ec78b82ed,UCZNIOWSKI KLUB SPORTOWY GMINY MIĘKINIA,UKS Gminy Miękinia,UKS Gminy Miękinia,UKS Gminy Miękinia
84dedb30-7a03-4475-90e6-b4de8e3d09e6,UKS GMINY MIĘKINIA,f23ac071-260e-40bf-9bba-878ec78b82ed,UCZNIOWSKI KLUB SPORTOWY GMINY MIĘKINIA,UKS Gminy Miękinia,UKS Gminy Miękinia,UKS Gminy Miękinia
